"","anon_id","Submission ID","Submission Date","Date","Appropriate Orientation by your Preceptor:","Responsibilities clearly defined by your Preceptor:","Adequate Supervision on Ambulance:","Preceptors responsiveness to clinical questionsby student:","The hot wash afforded me the opportunity to discuss the patient encounter:","Incorporated as member of crew:","Educational objectives accomplished:","Overall educational experience:"
"1365",681,"5271789905513511536",2022-04-30 20:49:51,2022-04-30,5,5,5,5,5,5,5,5
"1366",446,"5271685470684363965",2022-04-30 17:55:47,2022-04-30,5,5,5,5,5,5,5,5
"1367",205,"5271671495821590120",2022-04-30 17:32:29,2022-04-30,NA,NA,NA,NA,NA,NA,NA,NA
"1368",120,"5271663822301195682",2022-04-30 17:19:42,2022-04-30,5,5,5,5,5,5,5,5
"1369",493,"5271443709698006308",2022-04-30 11:12:51,2022-04-30,5,5,5,5,5,5,5,5
"1370",611,"5271137835319695550",2022-04-30 02:43:03,2022-04-29,5,5,5,5,5,5,5,5
"1371",140,"5271014623115294285",2022-04-29 23:17:42,2022-04-30,5,5,5,5,5,5,5,5
"1372",191,"5270924026748312144",2022-04-29 20:46:42,2022-04-29,5,5,5,5,5,5,5,5
"1373",330,"5270882830912448890",2022-04-29 19:38:03,2022-04-29,5,5,5,5,5,5,5,5
"1374",517,"5270793042306413163",2022-04-29 17:08:24,2022-04-29,5,5,5,5,5,5,5,5
"1375",647,"5270735609352028166",2022-04-29 15:32:40,2022-04-29,4,5,5,5,4,5,5,4
"1376",205,"5269927053948587631",2022-04-28 17:05:05,2022-04-28,5,5,5,5,5,5,5,5
"1377",382,"5269072078912381879",2022-04-27 17:20:07,2022-04-27,5,5,5,5,5,5,5,5
"1378",666,"5268236232518056452",2022-04-26 18:07:03,2022-04-26,5,5,5,5,5,5,5,5
"1379",556,"5267326942021246921",2022-04-25 16:51:34,2022-04-25,5,5,5,5,5,5,5,5
"1380",757,"5266703642241932633",2022-04-24 23:32:44,2022-04-25,5,5,5,5,5,5,5,5
"1381",334,"5266620981326752177",2022-04-24 21:14:58,2022-04-24,5,5,5,5,5,5,5,5
"1382",55,"5266613481605593703",2022-04-24 21:02:28,2022-04-24,5,5,5,5,5,5,5,5
"1383",134,"5266591290317569434",2022-04-24 20:25:29,2022-04-24,5,5,5,5,5,5,5,5
"1384",263,"5266577686686459387",2022-04-24 20:02:48,2022-04-24,5,5,5,5,5,5,5,5
"1385",313,"5266546980212372354",2022-04-24 19:11:38,2022-04-24,5,5,4,5,5,5,3,5
"1386",312,"5266546980212372354",2022-04-24 19:11:38,2022-04-24,5,5,4,5,5,5,3,5
"1387",295,"5266534775111892267",2022-04-24 18:51:17,2022-04-24,5,5,5,5,5,5,5,5
"1388",205,"5266530541419783718",2022-04-24 18:44:14,2022-04-24,5,5,5,5,5,5,5,5
"1389",534,"5266496494118052708",2022-04-24 17:47:29,2022-04-24,5,5,5,5,5,5,5,5
"1390",152,"5266494964417607285",2022-04-24 17:44:56,2022-04-24,5,5,5,5,5,5,5,5
"1391",646,"5266478595416042892",2022-04-24 17:17:39,2022-04-24,5,5,5,5,5,5,5,5
"1392",140,"5266176162115868212",2022-04-24 08:53:36,2022-04-24,5,5,5,5,5,5,5,5
"1393",412,"5265780463127877428",2022-04-23 21:54:06,2022-04-23,5,5,5,NA,5,5,5,5
"1394",418,"5265745305213137373",2022-04-23 20:55:30,2022-04-23,5,5,5,5,5,5,5,5
"1395",417,"5265745305213137373",2022-04-23 20:55:30,2022-04-23,5,5,5,5,5,5,5,5
"1396",517,"5265657821025907135",2022-04-23 18:29:42,2022-04-23,5,5,5,5,5,5,5,5
"1397",495,"5265651785486008405",2022-04-23 18:19:38,2022-04-23,5,5,5,5,5,5,5,5
"1398",652,"5265614952414002475",2022-04-23 17:18:15,2022-04-23,5,5,5,5,5,5,5,5
"1399",699,"5265608001114336976",2022-04-23 17:06:40,2022-04-23,5,5,5,5,5,5,5,5
"1400",698,"5265608001114336976",2022-04-23 17:06:40,2022-04-23,5,5,5,5,5,5,5,5
"1401",618,"5265607374525441467",2022-04-23 17:05:37,2022-04-23,5,5,5,5,5,5,5,5
"1402",395,"5265430765513652336",2022-04-23 12:11:16,2022-04-23,5,5,5,5,5,5,5,5
"1403",397,"5265430765513652336",2022-04-23 12:11:16,2022-04-23,5,5,5,5,5,5,5,5
"1404",398,"5265430765513652336",2022-04-23 12:11:16,2022-04-23,5,5,5,5,5,5,5,5
"1405",399,"5265430765513652336",2022-04-23 12:11:16,2022-04-23,5,5,5,5,5,5,5,5
"1406",394,"5265430765513652336",2022-04-23 12:11:16,2022-04-23,5,5,5,5,5,5,5,5
"1407",396,"5265430765513652336",2022-04-23 12:11:16,2022-04-23,5,5,5,5,5,5,5,5
"1408",646,"5265321965416972914",2022-04-23 09:09:56,2022-04-22,5,5,5,5,5,5,5,5
"1409",134,"5265240660315326193",2022-04-23 06:54:26,2022-04-23,5,5,5,5,5,5,5,5
"1410",557,"5265238096814886022",2022-04-23 06:50:09,2022-04-22,5,5,5,5,5,5,5,5
"1411",446,"5265205793182688702",2022-04-23 05:56:19,2022-04-23,5,5,5,5,5,5,5,5
"1412",295,"5265193680795021707",2022-04-23 05:36:08,2022-04-22,5,5,5,5,5,5,5,5
"1413",467,"5264310139853698427",2022-04-22 05:03:33,2022-04-21,5,5,5,5,5,5,5,5
"1414",647,"5262200739894845993",2022-04-19 18:27:53,2022-04-19,5,5,5,5,5,5,5,5
"1415",555,"5260911927224285675",2022-04-18 06:39:52,2022-04-18,5,5,5,5,5,5,5,5
"1416",25,"5260609028942600138",2022-04-17 22:15:03,2022-04-17,5,5,5,5,5,5,5,5
"1417",52,"5260540350428710247",2022-04-17 20:20:35,2022-04-17,5,5,5,5,5,5,5,5
"1418",51,"5260540350428710247",2022-04-17 20:20:35,2022-04-17,5,5,5,5,5,5,5,5
"1419",52,"5260538390421628353",2022-04-17 20:17:19,2022-04-17,5,5,5,5,5,5,5,5
"1420",51,"5260538390421628353",2022-04-17 20:17:19,2022-04-17,5,5,5,5,5,5,5,5
"1421",230,"5260457023816670446",2022-04-17 18:01:42,2022-04-17,5,5,5,5,5,5,5,5
"1422",152,"5260434297328516426",2022-04-17 17:23:49,2022-04-17,5,5,5,5,5,5,5,5
"1423",534,"5260429162313176206",2022-04-17 17:15:16,2022-04-17,5,5,5,5,5,5,5,5
"1424",557,"5259700789713388084",2022-04-16 21:01:18,2022-04-16,5,5,5,5,5,5,5,5
"1425",118,"5259615064158496744",2022-04-16 18:38:26,2022-04-16,5,5,5,5,5,5,5,5
"1426",117,"5259615064158496744",2022-04-16 18:38:26,2022-04-16,5,5,5,5,5,5,5,5
"1427",681,"5259595209335776220",2022-04-16 18:05:20,2022-04-16,5,5,5,5,5,5,5,5
"1428",526,"5259586440249204577",2022-04-16 17:50:44,2022-04-16,5,4,5,5,5,5,5,5
"1429",67,"5259570287011688175",2022-04-16 17:23:48,2022-04-16,5,5,5,5,5,5,5,5
"1430",334,"5259272537422525308",2022-04-16 09:07:33,2022-04-16,5,5,5,5,5,5,5,5
"1431",17,"5259042613236401963",2022-04-16 02:44:21,2022-04-16,5,5,5,5,5,5,5,5
"1432",453,"5258872472115242795",2022-04-15 22:00:48,2022-04-14,5,5,5,5,5,1,5,5
"1433",452,"5258872472115242795",2022-04-15 22:00:48,2022-04-14,5,5,5,5,5,1,5,5
"1434",451,"5258872472115242795",2022-04-15 22:00:48,2022-04-14,5,5,5,5,5,1,5,5
"1435",557,"5258819005811997753",2022-04-15 20:31:40,2022-04-15,5,4,5,5,5,3,5,5
"1436",506,"5258774434212507895",2022-04-15 19:17:24,2022-04-15,5,5,5,5,5,5,5,5
"1437",505,"5258774434212507895",2022-04-15 19:17:24,2022-04-15,5,5,5,5,5,5,5,5
"1438",504,"5258774434212507895",2022-04-15 19:17:24,2022-04-15,5,5,5,5,5,5,5,5
"1439",503,"5258774434212507895",2022-04-15 19:17:24,2022-04-15,5,5,5,5,5,5,5,5
"1440",556,"5258730364211742050",2022-04-15 18:03:56,2022-04-15,5,5,5,5,5,5,5,5
"1441",666,"5257902511711827617",2022-04-14 19:04:11,2022-04-14,5,5,5,5,5,5,5,5
"1442",230,"5257099044321581797",2022-04-13 20:45:04,2022-04-03,5,4,5,5,5,4,4,5
"1443",141,"5255109451146755087",2022-04-11 13:29:06,2022-04-11,5,5,5,5,5,5,5,5
"1444",143,"5255109451146755087",2022-04-11 13:29:06,2022-04-11,5,5,5,5,5,5,5,5
"1445",142,"5255109451146755087",2022-04-11 13:29:06,2022-04-11,5,5,5,5,5,5,5,5
"1446",49,"5254877430313665988",2022-04-11 07:02:23,2022-04-09,4,3,5,5,4,3,3,4
"1447",477,"5254838550315500981",2022-04-11 05:57:35,2022-04-09,5,5,5,5,NA,5,5,5
"1448",731,"5254597575418214459",2022-04-10 23:15:57,2022-04-10,4,3,3,4,5,5,4,4
"1449",555,"5254565387222732745",2022-04-10 22:22:18,2022-04-10,5,4,5,5,5,5,5,5
"1450",136,"5254488718414843262",2022-04-10 20:14:31,2022-04-10,5,5,5,5,5,5,5,5
"1451",295,"5254452560799181137",2022-04-10 19:14:16,2022-04-10,5,5,5,5,5,5,5,5
"1452",55,"5254450734713308184",2022-04-10 19:11:13,2022-04-10,4,4,4,4,4,4,4,4
"1453",134,"5254426178302272574",2022-04-10 18:30:17,2022-04-10,5,5,5,5,5,5,5,5
"1454",140,"5254415887456343695",2022-04-10 18:13:08,2022-04-10,5,4,5,5,4,4,5,5
"1455",653,"5254415806025755571",2022-04-10 18:13:00,2022-04-10,5,4,4,4,4,4,4,5
"1456",134,"5254401353321538968",2022-04-10 17:48:55,2022-04-10,5,5,5,5,5,5,5,5
"1457",646,"5254385141613089685",2022-04-10 17:21:54,2022-04-10,5,5,5,5,5,4,5,5
"1458",20,"5254380519418321588",2022-04-10 17:14:11,2022-04-10,5,5,5,5,5,5,5,5
"1459",234,"5254380490049024246",2022-04-10 17:14:09,2022-04-08,5,5,5,5,5,5,5,5
"1460",17,"5254352724417015359",2022-04-10 16:27:53,2022-04-10,5,5,5,5,5,5,5,5
"1461",134,"5254298588428902735",2022-04-10 14:57:38,2022-04-10,5,5,5,5,5,5,5,5
"1462",134,"5254222245553660060",2022-04-10 12:50:24,2022-04-10,5,5,5,5,5,5,5,5
"1463",446,"5254076993184155379",2022-04-10 08:48:19,2022-04-09,5,4,5,5,5,5,5,5
"1464",334,"5254026395022831643",2022-04-10 07:23:59,2022-04-10,4,3,4,5,4,4,4,5
"1465",412,"5253650523125473505",2022-04-09 20:57:32,2022-04-09,5,5,5,5,5,5,5,5
"1466",699,"5253595563415740882",2022-04-09 19:25:56,2022-04-09,5,5,5,5,5,5,5,5
"1467",698,"5253595563415740882",2022-04-09 19:25:56,2022-04-09,5,5,5,5,5,5,5,5
"1468",652,"5253590573023878406",2022-04-09 19:17:37,2022-04-09,5,5,5,5,5,4,5,5
"1469",395,"5253565705517577920",2022-04-09 18:36:10,2022-04-09,5,5,5,5,5,5,5,5
"1470",397,"5253565705517577920",2022-04-09 18:36:10,2022-04-09,5,5,5,5,5,5,5,5
"1471",398,"5253565705517577920",2022-04-09 18:36:10,2022-04-09,5,5,5,5,5,5,5,5
"1472",399,"5253565705517577920",2022-04-09 18:36:10,2022-04-09,5,5,5,5,5,5,5,5
"1473",394,"5253565705517577920",2022-04-09 18:36:10,2022-04-09,5,5,5,5,5,5,5,5
"1474",396,"5253565705517577920",2022-04-09 18:36:10,2022-04-09,5,5,5,5,5,5,5,5
"1475",395,"5253564845516591732",2022-04-09 18:34:45,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
"1476",397,"5253564845516591732",2022-04-09 18:34:45,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
"1477",398,"5253564845516591732",2022-04-09 18:34:45,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
"1478",399,"5253564845516591732",2022-04-09 18:34:45,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
"1479",394,"5253564845516591732",2022-04-09 18:34:45,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
"1480",396,"5253564845516591732",2022-04-09 18:34:45,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
"1481",52,"5253502222216702861",2022-04-09 16:50:22,2022-04-09,5,5,5,5,5,5,5,5
"1482",51,"5253502222216702861",2022-04-09 16:50:22,2022-04-09,5,5,5,5,5,5,5,5
"1483",418,"5253098068617897698",2022-04-09 05:36:46,2022-04-09,5,5,5,5,5,5,5,5
"1484",417,"5253098068617897698",2022-04-09 05:36:46,2022-04-09,5,5,5,5,5,5,5,5
"1485",94,"5250180968461514841",2022-04-05 20:34:56,2022-04-05,5,5,5,5,5,5,5,5
"1486",203,"5250064143403634168",2022-04-05 17:20:14,2022-04-05,5,5,5,5,5,5,5,5
"1487",56,"5249711950315289484",2022-04-05 07:33:15,2022-04-05,4,3,4,4,3,3,3,3
"1488",55,"5249361089414763708",2022-04-04 21:48:28,2022-04-03,5,5,4,5,4,3,3,4
"1489",686,"5248913320318510298",2022-04-04 09:22:12,2022-04-03,4,3,4,5,5,4,5,5
"1490",685,"5248913320318510298",2022-04-04 09:22:12,2022-04-03,4,3,4,5,5,4,5,5
"1491",686,"5248911110315632943",2022-04-04 09:18:31,2022-04-03,5,5,5,5,4,5,4,5
"1492",685,"5248911110315632943",2022-04-04 09:18:31,2022-04-03,5,5,5,5,4,5,4,5
"1493",360,"5248569300318339246",2022-04-03 23:48:50,2022-04-03,5,5,5,5,5,5,5,5
"1494",25,"5248491046327940578",2022-04-03 21:38:24,2022-04-03,5,5,5,5,5,5,5,5
"1495",263,"5248451217904211972",2022-04-03 20:32:01,2022-04-03,5,5,5,5,5,5,5,5
"1496",653,"5248447858114057146",2022-04-03 20:26:25,2022-04-03,5,4,3,5,4,3,4,4
"1497",701,"5248394010209292588",2022-04-03 18:56:41,2022-04-03,5,5,5,5,5,5,5,5
"1498",563,"5248347894229956755",2022-04-03 17:39:49,2022-04-03,5,5,5,5,5,5,5,5
"1499",17,"5248340501418964700",2022-04-03 17:27:30,2022-04-03,5,5,5,NA,5,5,5,5
"1500",418,"5248327414611419086",2022-04-03 17:05:41,2022-04-03,5,5,5,5,5,5,5,5
"1501",417,"5248327414611419086",2022-04-03 17:05:41,2022-04-03,5,5,5,5,5,5,5,5
"1502",20,"5248324831021439923",2022-04-03 17:01:24,2022-04-03,5,5,5,5,5,5,5,5
"1503",155,"5248193181346642871",2022-04-03 13:21:58,2022-04-03,5,5,5,5,5,5,5,5
"1504",83,"5247202606432175223",2022-04-02 09:51:00,2022-04-01,4,3,4,5,5,4,3,4
"1505",82,"5247202606432175223",2022-04-02 09:51:00,2022-04-01,4,3,4,5,5,4,3,4
"1506",412,"5246658123121616747",2022-04-01 18:43:32,2022-04-01,5,5,5,5,5,5,5,5
"1507",203,"5244070521464660793",2022-03-29 18:50:52,2022-03-29,5,5,5,5,5,5,5,5
"1508",633,"5239791003585922226",2022-03-24 19:58:20,2022-03-24,5,5,5,5,5,5,5,5
"1509",631,"5239791003585922226",2022-03-24 19:58:20,2022-03-24,5,5,5,5,5,5,5,5
"1510",632,"5239791003585922226",2022-03-24 19:58:20,2022-03-24,5,5,5,5,5,5,5,5
"1511",495,"5239758625715868212",2022-03-24 19:04:22,2022-03-24,5,5,5,5,5,5,5,5
"1512",201,"5235411714973055849",2022-03-19 18:19:31,2022-03-19,5,5,5,5,5,5,5,5
"1513",203,"5231987965618824405",2022-03-15 19:13:16,2022-03-15,5,5,5,5,5,5,5,5
"1514",757,"5229596359477783795",2022-03-13 00:47:15,2022-03-13,NA,NA,NA,NA,NA,NA,NA,NA
"1515",757,"5229596199478153250",2022-03-13 00:46:59,2022-03-13,5,5,5,5,5,5,5,5
"1516",203,"5226001477512518888",2022-03-08 20:55:47,2022-03-08,5,5,5,5,5,5,4,5
"1517",203,"5225978216224658611",2022-03-08 20:17:02,2022-03-08,5,5,5,5,5,5,5,5
"1518",484,"5222057612453425669",2022-03-04 07:22:41,2022-03-03,5,5,5,5,5,5,5,5
"1519",151,"5222036660323302450",2022-03-04 06:47:46,2022-03-04,5,5,5,5,5,5,5,5
"1520",214,"5221663035718349144",2022-03-03 20:25:03,2022-03-03,5,5,5,5,5,5,5,5
"1521",218,"5220407240312917254",2022-03-02 09:32:04,2022-03-01,5,5,5,5,5,5,5,5
"1522",87,"5220293115237326116",2022-03-02 06:21:51,2022-03-02,5,5,5,5,5,5,5,5
"1523",203,"5219959624215552886",2022-03-01 21:06:02,2022-03-01,5,5,5,5,5,5,5,5
"1524",405,"5219948561312059156",2022-03-01 20:47:36,2022-03-01,5,5,5,5,5,5,5,5
"1525",214,"5219917179955221979",2022-03-01 19:55:17,2022-03-01,5,5,5,5,5,5,5,5
"1526",506,"5219893840317265594",2022-03-01 19:16:25,2022-03-01,5,5,5,5,5,5,5,5
"1527",505,"5219893840317265594",2022-03-01 19:16:25,2022-03-01,5,5,5,5,5,5,5,5
"1528",504,"5219893840317265594",2022-03-01 19:16:25,2022-03-01,5,5,5,5,5,5,5,5
"1529",503,"5219893840317265594",2022-03-01 19:16:25,2022-03-01,5,5,5,5,5,5,5,5
"1530",267,"5219876523335169940",2022-03-01 18:47:32,2022-03-01,5,5,5,5,5,5,5,5
"1531",289,"5219855534309596901",2022-03-01 18:12:33,2022-03-01,5,5,5,5,5,5,5,5
"1532",507,"5219831851827392290",2022-03-01 17:33:05,2022-03-01,5,5,5,5,5,5,5,5
"1533",440,"5219786810454637010",2022-03-01 16:18:01,2022-03-01,5,5,5,5,5,5,5,5
"1534",87,"5217330320515146402",2022-02-26 20:03:52,2022-02-26,5,5,5,5,5,5,5,5
"1535",248,"5215606638683309298",2022-02-24 20:11:03,2022-02-24,5,5,5,5,5,5,5,5
"1536",484,"5213410494151674601",2022-02-22 07:11:02,2022-02-21,5,5,5,5,5,5,5,5
"1537",218,"5213392525324251539",2022-02-22 06:40:52,2022-02-21,5,5,5,5,5,5,5,5
"1538",660,"5213086163359788643",2022-02-21 22:10:16,2022-02-21,5,5,5,5,5,5,5,5
"1539",659,"5213086163359788643",2022-02-21 22:10:16,2022-02-21,5,5,5,5,5,5,5,5
"1540",661,"5213086163359788643",2022-02-21 22:10:16,2022-02-21,5,5,5,5,5,5,5,5
"1541",165,"5213011111322748220",2022-02-21 20:05:12,2022-02-21,5,5,5,5,5,5,5,5
"1542",564,"5213004619911724624",2022-02-21 19:54:21,2022-02-21,5,5,5,5,5,5,5,5
"1543",431,"5212988658419056722",2022-02-21 19:27:46,2022-02-21,5,5,5,5,5,5,5,5
"1544",405,"5212979393423442452",2022-02-21 19:12:19,2022-02-21,5,5,5,5,5,5,5,5
"1545",267,"5212977197696932921",2022-02-21 19:08:39,2022-02-21,5,5,5,5,5,5,5,5
"1546",381,"5212955940013327376",2022-02-21 18:33:14,2022-02-21,5,5,5,5,5,5,5,5
"1547",542,"5212945316219689319",2022-02-21 18:15:31,2022-02-21,5,5,5,5,5,5,5,5
"1548",507,"5212927300229495818",2022-02-21 17:45:30,2022-02-21,5,5,5,5,5,5,5,5
"1549",151,"5212905605013097100",2022-02-21 17:09:20,2022-02-21,5,5,5,5,4,5,4,4
"1550",415,"5212828758616402875",2022-02-21 15:01:15,2022-02-20,5,5,5,5,5,5,5,5
"1551",416,"5212828758616402875",2022-02-21 15:01:15,2022-02-20,5,5,5,5,5,5,5,5
"1552",409,"5210769264322141139",2022-02-19 05:48:46,2022-02-19,5,5,5,5,5,5,5,5
"1553",377,"5206568995527371556",2022-02-14 09:08:19,2022-02-13,5,5,5,5,5,5,5,5
"1554",629,"5205588213309921753",2022-02-13 05:53:42,2022-02-13,5,5,5,5,5,5,5,5
"1555",506,"5204344232128231631",2022-02-11 19:20:23,2022-02-11,5,5,5,5,5,5,5,5
"1556",505,"5204344232128231631",2022-02-11 19:20:23,2022-02-11,5,5,5,5,5,5,5,5
"1557",504,"5204344232128231631",2022-02-11 19:20:23,2022-02-11,5,5,5,5,5,5,5,5
"1558",503,"5204344232128231631",2022-02-11 19:20:23,2022-02-11,5,5,5,5,5,5,5,5
"1559",377,"5203557829411024268",2022-02-10 21:29:43,2022-02-10,5,5,5,5,5,5,5,5
"1560",506,"5203434013795008209",2022-02-10 18:03:21,2022-02-10,5,5,5,5,5,5,5,5
"1561",505,"5203434013795008209",2022-02-10 18:03:21,2022-02-10,5,5,5,5,5,5,5,5
"1562",504,"5203434013795008209",2022-02-10 18:03:21,2022-02-10,5,5,5,5,5,5,5,5
"1563",503,"5203434013795008209",2022-02-10 18:03:21,2022-02-10,5,5,5,5,5,5,5,5
"1564",498,"5202287186616649921",2022-02-09 10:11:58,2022-02-06,5,5,5,5,5,NA,5,5
"1565",165,"5201716001217714278",2022-02-08 18:20:00,2022-02-08,5,5,5,5,5,5,5,5
"1566",415,"5200492982526835499",2022-02-07 08:21:38,2022-02-06,4,5,5,5,NA,4,4,4
"1567",416,"5200492982526835499",2022-02-07 08:21:38,2022-02-06,4,5,5,5,NA,4,4,4
"1568",757,"5199991615301713100",2022-02-06 18:26:01,2022-02-06,5,5,5,5,5,5,5,5
"1569",301,"5199875252213865764",2022-02-06 15:12:05,2022-02-06,5,5,5,5,5,5,5,5
"1570",301,"5198458472218745201",2022-02-04 23:50:47,2022-02-04,5,5,5,5,5,5,5,5
"1571",462,"5197518545815650297",2022-02-03 21:44:14,2022-01-29,5,5,5,5,5,5,5,5
"1572",377,"5197507919412763154",2022-02-03 21:26:32,2022-02-03,5,5,5,5,5,5,5,5
"1573",41,"5196561328012394564",2022-02-02 19:08:52,2022-02-02,5,5,5,5,5,5,5,5
"1574",279,"5196523530666308628",2022-02-02 18:05:53,2022-02-02,5,5,5,5,4,5,5,5
"1575",260,"5196523010114939101",2022-02-02 18:05:01,2022-02-02,5,5,5,5,5,5,5,5
"1576",279,"5195684596164448643",2022-02-01 18:47:39,2022-02-01,5,5,5,5,5,5,5,5
"1577",470,"5194095463813151438",2022-01-30 22:39:06,2022-01-30,5,5,5,5,5,5,5,5
"1578",471,"5194095463813151438",2022-01-30 22:39:06,2022-01-30,5,5,5,5,5,5,5,5
"1579",41,"5194038496415568751",2022-01-30 21:04:09,2022-01-30,5,5,5,5,5,3,5,5
"1580",260,"5193937194919294863",2022-01-30 18:15:19,2022-01-30,4,3,5,5,5,5,5,5
"1581",297,"5193074515418115647",2022-01-29 18:17:32,2022-01-28,5,5,5,5,5,5,5,5
"1582",610,"5192223825516868745",2022-01-28 18:39:42,2022-01-28,5,5,5,5,5,5,5,5
"1583",84,"5189794533021142784",2022-01-25 23:10:53,2022-01-25,5,5,5,5,5,5,5,5
"1584",470,"5189614657285281224",2022-01-25 18:11:05,2022-01-25,5,5,5,5,5,5,5,5
"1585",471,"5189614657285281224",2022-01-25 18:11:05,2022-01-25,5,5,5,5,5,5,5,5
"1586",237,"5188737517316661333",2022-01-24 17:49:12,2022-01-24,5,5,5,5,5,5,5,5
"1587",289,"5188579698212963955",2022-01-24 13:26:09,2021-12-31,5,5,5,5,5,5,5,5
"1588",297,"5188476312018664460",2022-01-24 10:33:51,2022-01-24,5,5,5,5,5,5,5,5
"1589",579,"5188318207228938677",2022-01-24 06:10:20,2022-01-24,5,5,5,5,5,4,5,5
"1590",346,"5188033953119670805",2022-01-23 22:16:35,2022-01-23,5,5,5,5,5,5,5,5
"1591",590,"5187230000989960943",2022-01-22 23:56:40,2022-01-21,4,3,5,5,5,5,4,5
"1592",544,"5186930719716427360",2022-01-22 15:37:51,2022-01-22,5,5,5,5,5,5,5,5
"1593",543,"5186930719716427360",2022-01-22 15:37:51,2022-01-22,5,5,5,5,5,5,5,5
"1594",641,"5186240522677050965",2022-01-21 20:27:33,2022-01-21,5,5,5,5,5,5,5,5
"1595",642,"5186240522677050965",2022-01-21 20:27:33,2022-01-21,5,5,5,5,5,5,5,5
"1596",628,"5185429436407591304",2022-01-20 21:55:43,2021-12-29,5,5,5,5,5,5,5,5
"1597",628,"5185412316406468469",2022-01-20 21:27:11,2021-12-28,5,5,5,5,5,5,5,5
"1598",736,"5185221812421901858",2022-01-20 16:09:41,2022-01-19,5,5,5,5,5,5,5,5
"1599",290,"5183755338719403582",2022-01-18 23:25:33,2022-01-15,5,3,5,5,5,3,4,5
"1600",54,"5183652445015236422",2022-01-18 20:34:04,2022-01-18,5,5,5,5,5,5,5,5
"1601",496,"5182625983112309689",2022-01-17 16:03:18,2022-01-16,5,5,5,5,5,5,5,5
"1602",736,"5181980222423558134",2022-01-16 22:07:02,2022-01-16,5,5,5,5,5,5,5,5
"1603",736,"5181973262426717508",2022-01-16 21:55:26,2022-01-16,5,5,5,5,5,5,5,5
"1604",429,"5181923309987091222",2022-01-16 20:32:10,2022-01-14,5,5,5,5,5,5,5,5
"1605",430,"5181923309987091222",2022-01-16 20:32:10,2022-01-14,5,5,5,5,5,5,5,5
"1606",314,"5181502890215904563",2022-01-16 08:51:29,2022-01-16,5,5,5,5,5,5,5,5
"1607",425,"5181034126411067081",2022-01-15 19:50:12,2022-01-15,5,5,5,5,5,5,5,5
"1608",290,"5180290328716439629",2022-01-14 23:10:32,2022-01-08,3,5,5,5,5,5,5,5
"1609",498,"5178606629915449457",2022-01-13 00:24:22,2022-01-11,4,4,5,5,4,5,5,5
"1610",237,"5178413843406539104",2022-01-12 19:03:04,2022-01-12,5,5,5,5,5,5,5,5
"1611",54,"5177625825018554836",2022-01-11 21:09:48,2022-01-11,5,5,5,5,5,5,5,5
"1612",576,"5177503123514398829",2022-01-11 17:45:13,2022-01-11,5,5,5,5,5,5,5,5
"1613",314,"5177101697403181486",2022-01-11 06:36:09,2022-01-11,5,5,5,5,5,5,5,5
"1614",707,"5176663405616309576",2022-01-10 18:25:40,2022-01-05,5,4,5,5,5,5,4,5
"1615",252,"5175897573022902559",2022-01-09 21:09:17,2022-01-09,5,5,5,5,5,5,5,5
"1616",251,"5175897573022902559",2022-01-09 21:09:17,2022-01-09,5,5,5,5,5,5,5,5
"1617",702,"5175345764524991099",2022-01-09 05:49:36,2022-01-08,5,5,5,5,4,5,5,5
"1618",311,"5175006295024653712",2022-01-08 20:23:49,2022-01-08,5,5,5,5,5,5,5,5
"1619",310,"5175006295024653712",2022-01-08 20:23:49,2022-01-08,5,5,5,5,5,5,5,5
"1620",344,"5174962018295119150",2022-01-08 19:10:01,2022-01-08,5,5,5,5,5,5,5,5
"1621",544,"5169862879717014642",2022-01-02 21:31:27,2022-01-02,5,5,5,5,5,5,5,5
"1622",543,"5169862879717014642",2022-01-02 21:31:27,2022-01-02,5,5,5,5,5,5,5,5
"1623",662,"5161011580015079792",2021-12-23 15:39:18,2021-12-22,5,5,5,5,5,5,5,5
"1624",491,"5158380807342012703",2021-12-20 14:34:40,2021-12-20,5,5,5,5,5,5,5,5
"1625",491,"5157220047616690808",2021-12-19 06:20:04,2021-12-19,5,5,5,5,5,5,5,5
"1626",256,"5156790969516693610",2021-12-18 18:24:56,2021-12-18,5,5,5,5,5,5,5,5
"1627",491,"5151766684219227145",2021-12-12 22:51:08,2021-12-12,5,5,5,5,5,5,5,5
"1628",662,"5151237851407868074",2021-12-12 08:09:45,2021-12-11,5,5,5,5,5,5,5,5
"1629",491,"5150835284213973898",2021-12-11 20:58:48,2021-12-11,5,5,5,5,5,5,5,5
"1630",256,"5150729345223194556",2021-12-11 18:02:14,2021-12-11,5,5,5,5,5,5,5,5
"1631",702,"5149850184526770125",2021-12-10 17:36:58,2021-12-10,1,1,3,4,1,2,2,3
"1632",511,"5148157892321513652",2021-12-08 18:36:29,2021-12-08,5,5,5,5,5,5,5,5
"1633",511,"5144671526214580614",2021-12-04 17:45:52,2021-12-04,4,4,5,5,5,5,5,5
"1634",689,"5143087513318650897",2021-12-02 21:45:52,2021-12-02,5,5,5,5,5,5,5,5
